Row,Col,X,Y,Value
37,61,443265.65360124444,3262054.212982745,298.3668
37,62,443352.96476494044,3262054.212982745,186.4989
37,63,443440.27592863643,3262054.212982745,176.05362
37,64,443527.5870923324,3262054.212982745,191.16342
37,65,443614.8982560284,3262054.212982745,207.30457
37,66,443702.2094197244,3262054.212982745,186.15588
37,67,443789.5205834204,3262054.212982745,160.71954
37,68,443876.8317471164,3262054.212982745,141.00412
37,69,443964.1429108124,3262054.212982745,149.5975
37,70,444051.4540745084,3262054.212982745,-3.402823e+38
38,1,438026.98377948476,3261966.9018190484,397.32764
38,2,438114.29494318075,3261966.9018190484,68.985374
38,3,438201.60610687674,3261966.9018190484,70.13847
38,4,438288.91727057274,3261966.9018190484,82.58331
38,5,438376.22843426873,3261966.9018190484,73.88782
38,6,438463.53959796473,3261966.9018190484,71.62685
38,7,438550.8507616607,3261966.9018190484,73.29948
38,8,438638.1619253567,3261966.9018190484,71.50485
38,9,438725.4730890527,3261966.9018190484,71.58818
38,10,438812.7842527487,3261966.9018190484,70.39886
38,11,438900.0954164447,3261966.9018190484,73.72898
38,12,438987.4065801407,3261966.9018190484,72.9587
38,13,439074.7177438367,3261966.9018190484,73.52476
38,14,439162.0289075327,3261966.9018190484,75.19662
38,15,439249.3400712287,3261966.9018190484,77.26285
38,16,439336.6512349247,3261966.9018190484,83.957436
38,17,439423.9623986207,3261966.9018190484,91.18829
38,18,439511.27356231667,3261966.9018190484,87.69583
38,19,439598.58472601266,3261966.9018190484,84.74015
38,20,439685.89588970866,3261966.9018190484,115.0009
38,21,439773.20705340465,3261966.9018190484,110.21496
38,22,439860.51821710065,3261966.9018190484,95.6659
38,23,439947.82938079664,3261966.9018190484,103.923294
38,24,440035.14054449263,3261966.9018190484,88.82903
38,25,440122.45170818863,3261966.9018190484,106.98614
38,26,440209.7628718846,3261966.9018190484,94.60501
38,27,440297.0740355806,3261966.9018190484,82.584
38,28,440384.3851992766,3261966.9018190484,91.12059
38,29,440471.6963629726,3261966.9018190484,95.89511
38,30,440559.0075266686,3261966.9018190484,109.101974
38,31,440646.3186903646,3261966.9018190484,112.59508
38,32,440733.6298540606,3261966.9018190484,107.34409
38,33,440820.9410177566,3261966.9018190484,118.657555
38,34,440908.2521814526,3261966.9018190484,119.17632
38,35,440995.5633451486,3261966.9018190484,117.80071
38,36,441082.8745088446,3261966.9018190484,121.01142
38,37,441170.18567254057,3261966.9018190484,74.387
38,38,441257.49683623656,3261966.9018190484,131.9992
38,39,441344.80799993256,3261966.9018190484,99.84057
38,40,441432.11916362855,3261966.9018190484,99.021866
38,41,441519.43032732455,3261966.9018190484,81.43848
38,42,441606.74149102054,3261966.9018190484,57.612446
38,43,441694.05265471654,3261966.9018190484,75.2321
38,44,441781.36381841253,3261966.9018190484,90.28264
38,45,441868.6749821085,3261966.9018190484,100.189575
38,46,441955.9861458045,3261966.9018190484,103.13399
38,47,442043.2973095005,3261966.9018190484,115.03643
38,48,442130.6084731965,3261966.9018190484,162.26416
38,49,442217.9196368925,3261966.9018190484,586.9088
38,50,442305.2308005885,3261966.9018190484,-3.402823e+38
38,51,442392.5419642845,3261966.9018190484,-3.402823e+38
38,52,442479.8531279805,3261966.9018190484,-3.402823e+38
38,53,442567.1642916765,3261966.9018190484,-3.402823e+38
38,54,442654.4754553725,3261966.9018190484,-3.402823e+38
38,55,442741.7866190685,3261966.9018190484,-3.402823e+38
38,56,442829.09778276447,3261966.9018190484,-3.402823e+38
38,57,442916.40894646046,3261966.9018190484,-3.402823e+38
38,58,443003.72011015646,3261966.9018190484,615.13654
38,59,443091.03127385245,3261966.9018190484,585.19604
38,60,443178.34243754845,3261966.9018190484,452.50912
38,61,443265.65360124444,3261966.9018190484,277.9336
38,62,443352.96476494044,3261966.9018190484,232.28973
38,63,443440.27592863643,3261966.9018190484,243.18283
38,64,443527.5870923324,3261966.9018190484,227.13417
38,65,443614.8982560284,3261966.9018190484,237.76016
38,66,443702.2094197244,3261966.9018190484,198.74927
38,67,443789.5205834204,3261966.9018190484,152.3605
38,68,443876.8317471164,3261966.9018190484,167.383
38,69,443964.1429108124,3261966.9018190484,169.95055
38,70,444051.4540745084,3261966.9018190484,-3.402823e+38
39,1,438026.98377948476,3261879.590655353,-3.402823e+38
39,2,438114.29494318075,3261879.590655353,-3.402823e+38
39,3,438201.60610687674,3261879.590655353,-3.402823e+38
39,4,438288.91727057274,3261879.590655353,-3.402823e+38
39,5,438376.22843426873,3261879.590655353,-3.402823e+38
39,6,438463.53959796473,3261879.590655353,-3.402823e+38
39,7,438550.8507616607,3261879.590655353,-3.402823e+38
39,8,438638.1619253567,3261879.590655353,-3.402823e+38
39,9,438725.4730890527,3261879.590655353,-3.402823e+38
39,10,438812.7842527487,3261879.590655353,-3.402823e+38
39,11,438900.0954164447,3261879.590655353,-3.402823e+38
39,12,438987.4065801407,3261879.590655353,-3.402823e+38
39,13,439074.7177438367,3261879.590655353,-3.402823e+38
39,14,439162.0289075327,3261879.590655353,-3.402823e+38
39,15,439249.3400712287,3261879.590655353,-3.402823e+38
39,16,439336.6512349247,3261879.590655353,-3.402823e+38
39,17,439423.9623986207,3261879.590655353,-3.402823e+38
39,18,439511.27356231667,3261879.590655353,82.54815
39,19,439598.58472601266,3261879.590655353,86.223694
39,20,439685.89588970866,3261879.590655353,114.17458
39,21,439773.20705340465,3261879.590655353,119.29715
39,22,439860.51821710065,3261879.590655353,119.094444
39,23,439947.82938079664,3261879.590655353,112.56864
39,24,440035.14054449263,3261879.590655353,112.94461
39,25,440122.45170818863,3261879.590655353,124.92388
39,26,440209.7628718846,3261879.590655353,122.70945
39,27,440297.0740355806,3261879.590655353,115.955956
39,28,440384.3851992766,3261879.590655353,113.84891
39,29,440471.6963629726,3261879.590655353,121.79514
39,30,440559.0075266686,3261879.590655353,124.42719
39,31,440646.3186903646,3261879.590655353,140.58862
39,32,440733.6298540606,3261879.590655353,172.42703
39,33,440820.9410177566,3261879.590655353,145.29303
39,34,440908.2521814526,3261879.590655353,135.4351
39,35,440995.5633451486,3261879.590655353,114.59847
39,36,441082.8745088446,3261879.590655353,95.07574
39,37,441170.18567254057,3261879.590655353,77.97978
39,38,441257.49683623656,3261879.590655353,107.369225
39,39,441344.80799993256,3261879.590655353,102.541885
39,40,441432.11916362855,3261879.590655353,122.58732
39,41,441519.43032732455,3261879.590655353,111.20737
39,42,441606.74149102054,3261879.590655353,75.7
39,43,441694.05265471654,3261879.590655353,74.24717
39,44,441781.36381841253,3261879.590655353,75.290474
39,45,441868.6749821085,3261879.590655353,72.54126
39,46,441955.9861458045,3261879.590655353,81.5415
39,47,442043.2973095005,3261879.590655353,112.44
39,48,442130.6084731965,3261879.590655353,133.46349
39,49,442217.9196368925,3261879.590655353,540.9253
39,50,442305.2308005885,3261879.590655353,-3.402823e+38
39,51,442392.5419642845,3261879.590655353,-3.402823e+38
39,52,442479.8531279805,3261879.590655353,-3.402823e+38
39,53,442567.1642916765,3261879.590655353,-3.402823e+38
39,54,442654.4754553725,3261879.590655353,-3.402823e+38
39,55,442741.7866190685,3261879.590655353,-3.402823e+38
39,56,442829.09778276447,3261879.590655353,-3.402823e+38
39,57,442916.40894646046,3261879.590655353,-3.402823e+38
39,58,443003.72011015646,3261879.590655353,75.60202
39,59,443091.03127385245,3261879.590655353,78.077545
39,60,443178.34243754845,3261879.590655353,55.697823
39,61,443265.65360124444,3261879.590655353,34.95667
39,62,443352.96476494044,3261879.590655353,28.213314
39,63,443440.27592863643,3261879.590655353,36.40201
39,64,443527.5870923324,3261879.590655353,28.447372
39,65,443614.8982560284,3261879.590655353,21.47595
39,66,443702.2094197244,3261879.590655353,24.375835
39,67,443789.5205834204,3261879.590655353,21.848667
39,68,443876.8317471164,3261879.590655353,21.067957
39,69,443964.1429108124,3261879.590655353,19.708904
39,70,444051.4540745084,3261879.590655353,-3.402823e+38
40,1,438026.98377948476,3261792.2794916565,-3.402823e+38
40,2,438114.29494318075,3261792.2794916565,-3.402823e+38
40,3,438201.60610687674,3261792.2794916565,-3.402823e+38
40,4,438288.91727057274,3261792.2794916565,-3.402823e+38
40,5,438376.22843426873,3261792.2794916565,-3.402823e+38
40,6,438463.53959796473,3261792.2794916565,-3.402823e+38
40,7,438550.8507616607,3261792.2794916565,-3.402823e+38
40,8,438638.1619253567,3261792.2794916565,-3.402823e+38
40,9,438725.4730890527,3261792.2794916565,-3.402823e+38
40,10,438812.7842527487,3261792.2794916565,-3.402823e+38
40,11,438900.0954164447,3261792.2794916565,-3.402823e+38
40,12,438987.4065801407,3261792.2794916565,-3.402823e+38
40,13,439074.7177438367,3261792.2794916565,-3.402823e+38
40,14,439162.0289075327,3261792.2794916565,-3.402823e+38
40,15,439249.3400712287,3261792.2794916565,-3.402823e+38
40,16,439336.6512349247,3261792.2794916565,-3.402823e+38
40,17,439423.9623986207,3261792.2794916565,-3.402823e+38
40,18,439511.27356231667,3261792.2794916565,-3.402823e+38
40,19,439598.58472601266,3261792.2794916565,-3.402823e+38
40,20,439685.89588970866,3261792.2794916565,-3.402823e+38
40,21,439773.20705340465,3261792.2794916565,-3.402823e+38
40,22,439860.51821710065,3261792.2794916565,-3.402823e+38
40,23,439947.82938079664,3261792.2794916565,-3.402823e+38
40,24,440035.14054449263,3261792.2794916565,-3.402823e+38
40,25,440122.45170818863,3261792.2794916565,142.70265
40,26,440209.7628718846,3261792.2794916565,148.76419
40,27,440297.0740355806,3261792.2794916565,134.53769
40,28,440384.3851992766,3261792.2794916565,132.90315
40,29,440471.6963629726,3261792.2794916565,131.96597
40,30,440559.0075266686,3261792.2794916565,141.04236
40,31,440646.3186903646,3261792.2794916565,179.27484
40,32,440733.6298540606,3261792.2794916565,215.2003
40,33,440820.9410177566,3261792.2794916565,161.06744
40,34,440908.2521814526,3261792.2794916565,70.24534
40,35,440995.5633451486,3261792.2794916565,127.92729
40,36,441082.8745088446,3261792.2794916565,113.83572
40,37,441170.18567254057,3261792.2794916565,48.80458
40,38,441257.49683623656,3261792.2794916565,54.209354
40,39,441344.80799993256,3261792.2794916565,67.68687
40,40,441432.11916362855,3261792.2794916565,61.93477
40,41,441519.43032732455,3261792.2794916565,53.31214
40,42,441606.74149102054,3261792.2794916565,33.765583
40,43,441694.05265471654,3261792.2794916565,37.101048
40,44,441781.36381841253,3261792.2794916565,36.474407
40,45,441868.6749821085,3261792.2794916565,37.64418
40,46,441955.9861458045,3261792.2794916565,41.593815
40,47,442043.2973095005,3261792.2794916565,47.982616
40,48,442130.6084731965,3261792.2794916565,64.19932
40,49,442217.9196368925,3261792.2794916565,67.942314
40,50,442305.2308005885,3261792.2794916565,-3.402823e+38
40,51,442392.5419642845,3261792.2794916565,-3.402823e+38
40,52,442479.8531279805,3261792.2794916565,-3.402823e+38
40,53,442567.1642916765,3261792.2794916565,-3.402823e+38
40,54,442654.4754553725,3261792.2794916565,-3.402823e+38
40,55,442741.7866190685,3261792.2794916565,-3.402823e+38
40,56,442829.09778276447,3261792.2794916565,53.440376
40,57,442916.40894646046,3261792.2794916565,73.61159
40,58,443003.72011015646,3261792.2794916565,73.107574
40,59,443091.03127385245,3261792.2794916565,74.29038
40,60,443178.34243754845,3261792.2794916565,51.789288
40,61,443265.65360124444,3261792.2794916565,38.828663
40,62,443352.96476494044,3261792.2794916565,27.161015
40,63,443440.27592863643,3261792.2794916565,28.590406
40,64,443527.5870923324,3261792.2794916565,27.1537
40,65,443614.8982560284,3261792.2794916565,25.952686
40,66,443702.2094197244,3261792.2794916565,24.346317
40,67,443789.5205834204,3261792.2794916565,27.158945
40,68,443876.8317471164,3261792.2794916565,21.629929
40,69,443964.1429108124,3261792.2794916565,23.77236
40,70,444051.4540745084,3261792.2794916565,-3.402823e+38
41,1,438026.98377948476,3261704.968327961,-3.402823e+38
41,2,438114.29494318075,3261704.968327961,-3.402823e+38
41,3,438201.60610687674,3261704.968327961,-3.402823e+38
41,4,438288.91727057274,3261704.968327961,-3.402823e+38
41,5,438376.22843426873,3261704.968327961,-3.402823e+38
41,6,438463.53959796473,3261704.968327961,-3.402823e+38
41,7,438550.8507616607,3261704.968327961,-3.402823e+38
41,8,438638.1619253567,3261704.968327961,-3.402823e+38
41,9,438725.4730890527,3261704.968327961,-3.402823e+38
41,10,438812.7842527487,3261704.968327961,-3.402823e+38
41,11,438900.0954164447,3261704.968327961,-3.402823e+38
41,12,438987.4065801407,3261704.968327961,-3.402823e+38
41,13,439074.7177438367,3261704.968327961,-3.402823e+38
41,14,439162.0289075327,3261704.968327961,-3.402823e+38
41,15,439249.3400712287,3261704.968327961,-3.402823e+38
41,16,439336.6512349247,3261704.968327961,-3.402823e+38
41,17,439423.9623986207,3261704.968327961,-3.402823e+38
41,18,439511.27356231667,3261704.968327961,-3.402823e+38
41,19,439598.58472601266,3261704.968327961,-3.402823e+38
41,20,439685.89588970866,3261704.968327961,-3.402823e+38
41,21,439773.20705340465,3261704.968327961,-3.402823e+38
41,22,439860.51821710065,3261704.968327961,-3.402823e+38
41,23,439947.82938079664,3261704.968327961,-3.402823e+38
41,24,440035.14054449263,3261704.968327961,-3.402823e+38
41,25,440122.45170818863,3261704.968327961,121.78533
41,26,440209.7628718846,3261704.968327961,155.5388
41,27,440297.0740355806,3261704.968327961,164.40855
41,28,440384.3851992766,3261704.968327961,152.62666
41,29,440471.6963629726,3261704.968327961,142.4313
41,30,440559.0075266686,3261704.968327961,142.6107
41,31,440646.3186903646,3261704.968327961,192.74814
41,32,440733.6298540606,3261704.968327961,204.98752
41,33,440820.9410177566,3261704.968327961,177.15234
41,34,440908.2521814526,3261704.968327961,172.79962
41,35,440995.5633451486,3261704.968327961,163.64066
41,36,441082.8745088446,3261704.968327961,179.5422
41,37,441170.18567254057,3261704.968327961,73.40045
41,38,441257.49683623656,3261704.968327961,56.254387
41,39,441344.80799993256,3261704.968327961,69.50731
41,40,441432.11916362855,3261704.968327961,61.550465
41,41,441519.43032732455,3261704.968327961,56.838448
41,42,441606.74149102054,3261704.968327961,45.875183
41,43,441694.05265471654,3261704.968327961,41.012848
41,44,441781.36381841253,3261704.968327961,40.843624
41,45,441868.6749821085,3261704.968327961,41.36804
41,46,441955.9861458045,3261704.968327961,54.05215
41,47,442043.2973095005,3261704.968327961,56.635338
41,48,442130.6084731965,3261704.968327961,70.694305
41,49,442217.9196368925,3261704.968327961,64.281746
41,50,442305.2308005885,3261704.968327961,-3.402823e+38
41,51,442392.5419642845,3261704.968327961,-3.402823e+38
41,52,442479.8531279805,3261704.968327961,-3.402823e+38
41,53,442567.1642916765,3261704.968327961,-3.402823e+38
41,54,442654.4754553725,3261704.968327961,-3.402823e+38
41,55,442741.7866190685,3261704.968327961,-3.402823e+38
41,56,442829.09778276447,3261704.968327961,20.978878
41,57,442916.40894646046,3261704.968327961,73.55953
41,58,443003.72011015646,3261704.968327961,70.4859
41,59,443091.03127385245,3261704.968327961,58.82891
41,60,443178.34243754845,3261704.968327961,39.446033
41,61,443265.65360124444,3261704.968327961,29.320827
41,62,443352.96476494044,3261704.968327961,30.559912
41,63,443440.27592863643,3261704.968327961,22.807785
41,64,443527.5870923324,3261704.968327961,28.477322
41,65,443614.8982560284,3261704.968327961,27.41472
41,66,443702.2094197244,3261704.968327961,26.910593
41,67,443789.5205834204,3261704.968327961,27.584969
41,68,443876.8317471164,3261704.968327961,23.919634
41,69,443964.1429108124,3261704.968327961,28.936117
41,70,444051.4540745084,3261704.968327961,-3.402823e+38
42,1,438026.98377948476,3261617.6571642645,-3.402823e+38
42,2,438114.29494318075,3261617.6571642645,-3.402823e+38
42,3,438201.60610687674,3261617.6571642645,-3.402823e+38
42,4,438288.91727057274,3261617.6571642645,-3.402823e+38
42,5,438376.22843426873,3261617.6571642645,-3.402823e+38
42,6,438463.53959796473,3261617.6571642645,-3.402823e+38
42,7,438550.8507616607,3261617.6571642645,-3.402823e+38
42,8,438638.1619253567,3261617.6571642645,-3.402823e+38
42,9,438725.4730890527,3261617.6571642645,-3.402823e+38
42,10,438812.7842527487,3261617.6571642645,-3.402823e+38
42,11,438900.0954164447,3261617.6571642645,-3.402823e+38
42,12,438987.4065801407,3261617.6571642645,-3.402823e+38
42,13,439074.7177438367,3261617.6571642645,-3.402823e+38
42,14,439162.0289075327,3261617.6571642645,-3.402823e+38
42,15,439249.3400712287,3261617.6571642645,-3.402823e+38
42,16,439336.6512349247,3261617.6571642645,-3.402823e+38
42,17,439423.9623986207,3261617.6571642645,-3.402823e+38
42,18,439511.27356231667,3261617.6571642645,-3.402823e+38
42,19,439598.58472601266,3261617.6571642645,-3.402823e+38
42,20,439685.89588970866,3261617.6571642645,-3.402823e+38
42,21,439773.20705340465,3261617.6571642645,-3.402823e+38
42,22,439860.51821710065,3261617.6571642645,-3.402823e+38
42,23,439947.82938079664,3261617.6571642645,-3.402823e+38
42,24,440035.14054449263,3261617.6571642645,-3.402823e+38
42,25,440122.45170818863,3261617.6571642645,-3.402823e+38
42,26,440209.7628718846,3261617.6571642645,-3.402823e+38
42,27,440297.0740355806,3261617.6571642645,-3.402823e+38
42,28,440384.3851992766,3261617.6571642645,-3.402823e+38
42,29,440471.6963629726,3261617.6571642645,-3.402823e+38
42,30,440559.0075266686,3261617.6571642645,163.1823
42,31,440646.3186903646,3261617.6571642645,179.47374
42,32,440733.6298540606,3261617.6571642645,257.9489
42,33,440820.9410177566,3261617.6571642645,230.38463
42,34,440908.2521814526,3261617.6571642645,190.31647
42,35,440995.5633451486,3261617.6571642645,226.51396
42,36,441082.8745088446,3261617.6571642645,224.26244
42,37,441170.18567254057,3261617.6571642645,77.86693
42,38,441257.49683623656,3261617.6571642645,75.03242
42,39,441344.80799993256,3261617.6571642645,80.5181
42,40,441432.11916362855,3261617.6571642645,74.56433
42,41,441519.43032732455,3261617.6571642645,60.703476
42,42,441606.74149102054,3261617.6571642645,48.170677
42,43,441694.05265471654,3261617.6571642645,47.330692
42,44,441781.36381841253,3261617.6571642645,47.94211
42,45,441868.6749821085,3261617.6571642645,55.02907
42,46,441955.9861458045,3261617.6571642645,68.461334
42,47,442043.2973095005,3261617.6571642645,69.78048
42,48,442130.6084731965,3261617.6571642645,51.254448
42,49,442217.9196368925,3261617.6571642645,43.11759
42,50,442305.2308005885,3261617.6571642645,-3.402823e+38
42,51,442392.5419642845,3261617.6571642645,-3.402823e+38
42,52,442479.8531279805,3261617.6571642645,-3.402823e+38
42,53,442567.1642916765,3261617.6571642645,-3.402823e+38
42,54,442654.4754553725,3261617.6571642645,-3.402823e+38
42,55,442741.7866190685,3261617.6571642645,-3.402823e+38
42,56,442829.09778276447,3261617.6571642645,20.262707
42,57,442916.40894646046,3261617.6571642645,61.780445
42,58,443003.72011015646,3261617.6571642645,62.763046
42,59,443091.03127385245,3261617.6571642645,42.417984
42,60,443178.34243754845,3261617.6571642645,31.923237
42,61,443265.65360124444,3261617.6571642645,32.60168
42,62,443352.96476494044,3261617.6571642645,29.710861
42,63,443440.27592863643,3261617.6571642645,22.943174
42,64,443527.5870923324,3261617.6571642645,28.733809
42,65,443614.8982560284,3261617.6571642645,21.953798
42,66,443702.2094197244,3261617.6571642645,28.802734
42,67,443789.5205834204,3261617.6571642645,28.772713
42,68,443876.8317471164,3261617.6571642645,30.191227
42,69,443964.1429108124,3261617.6571642645,37.41557
42,70,444051.4540745084,3261617.6571642645,-3.402823e+38
43,1,438026.98377948476,3261530.346000569,-3.402823e+38
43,2,438114.29494318075,3261530.346000569,-3.402823e+38
43,3,438201.60610687674,3261530.346000569,-3.402823e+38
43,4,438288.91727057274,3261530.346000569,-3.402823e+38
43,5,438376.22843426873,3261530.346000569,-3.402823e+38
43,6,438463.53959796473,3261530.346000569,-3.402823e+38
43,7,438550.8507616607,3261530.346000569,-3.402823e+38
43,8,438638.1619253567,3261530.346000569,-3.402823e+38
43,9,438725.4730890527,3261530.346000569,-3.402823e+38
43,10,438812.7842527487,3261530.346000569,-3.402823e+38
43,11,438900.0954164447,3261530.346000569,-3.402823e+38
43,12,438987.4065801407,3261530.346000569,-3.402823e+38
43,13,439074.7177438367,3261530.346000569,-3.402823e+38
43,14,439162.0289075327,3261530.346000569,-3.402823e+38
43,15,439249.3400712287,3261530.346000569,-3.402823e+38
43,16,439336.6512349247,3261530.346000569,-3.402823e+38
43,17,439423.9623986207,3261530.346000569,-3.402823e+38
43,18,439511.27356231667,3261530.346000569,-3.402823e+38
43,19,439598.58472601266,3261530.346000569,-3.402823e+38
43,20,439685.89588970866,3261530.346000569,-3.402823e+38
43,21,439773.20705340465,3261530.346000569,-3.402823e+38
43,22,439860.51821710065,3261530.346000569,-3.402823e+38
43,23,439947.82938079664,3261530.346000569,-3.402823e+38
43,24,440035.14054449263,3261530.346000569,-3.402823e+38
43,25,440122.45170818863,3261530.346000569,-3.402823e+38
43,26,440209.7628718846,3261530.346000569,-3.402823e+38
43,27,440297.0740355806,3261530.346000569,-3.402823e+38
43,28,440384.3851992766,3261530.346000569,-3.402823e+38
43,29,440471.6963629726,3261530.346000569,-3.402823e+38
43,30,440559.0075266686,3261530.346000569,167.963
43,31,440646.3186903646,3261530.346000569,173.20427
43,32,440733.6298540606,3261530.346000569,188.27441
43,33,440820.9410177566,3261530.346000569,194.65094
43,34,440908.2521814526,3261530.346000569,197.08969
43,35,440995.5633451486,3261530.346000569,219.56767
43,36,441082.8745088446,3261530.346000569,194.18974
43,37,441170.18567254057,3261530.346000569,94.76209
43,38,441257.49683623656,3261530.346000569,88.8835
43,39,441344.80799993256,3261530.346000569,81.80854
43,40,441432.11916362855,3261530.346000569,69.3997
43,41,441519.43032732455,3261530.346000569,78.98522
43,42,441606.74149102054,3261530.346000569,63.326237
43,43,441694.05265471654,3261530.346000569,60.91214
43,44,441781.36381841253,3261530.346000569,69.725044
43,45,441868.6749821085,3261530.346000569,57.41893
43,46,441955.9861458045,3261530.346000569,75.9532
43,47,442043.2973095005,3261530.346000569,71.98088
43,48,442130.6084731965,3261530.346000569,49.372868
43,49,442217.9196368925,3261530.346000569,46.478924
43,50,442305.2308005885,3261530.346000569,-3.402823e+38
43,51,442392.5419642845,3261530.346000569,-3.402823e+38
43,52,442479.8531279805,3261530.346000569,-3.402823e+38
43,53,442567.1642916765,3261530.346000569,-3.402823e+38
43,54,442654.4754553725,3261530.346000569,-3.402823e+38
43,55,442741.7866190685,3261530.346000569,-3.402823e+38
43,56,442829.09778276447,3261530.346000569,14.0293665
43,57,442916.40894646046,3261530.346000569,57.868076
43,58,443003.72011015646,3261530.346000569,55.019344
43,59,443091.03127385245,3261530.346000569,38.18167
43,60,443178.34243754845,3261530.346000569,30.038748
43,61,443265.65360124444,3261530.346000569,30.196678
43,62,443352.96476494044,3261530.346000569,28.450993
43,63,443440.27592863643,3261530.346000569,29.553394
43,64,443527.5870923324,3261530.346000569,27.952768
43,65,443614.8982560284,3261530.346000569,30.554348
43,66,443702.2094197244,3261530.346000569,26.085686
43,67,443789.5205834204,3261530.346000569,28.860611
43,68,443876.8317471164,3261530.346000569,36.94031
43,69,443964.1429108124,3261530.346000569,42.498764
43,70,444051.4540745084,3261530.346000569,-3.402823e+38
44,1,438026.98377948476,3261443.0348368725,-3.402823e+38
44,2,438114.29494318075,3261443.0348368725,-3.402823e+38
44,3,438201.60610687674,3261443.0348368725,-3.402823e+38
44,4,438288.91727057274,3261443.0348368725,-3.402823e+38
44,5,438376.22843426873,3261443.0348368725,-3.402823e+38
44,6,438463.53959796473,3261443.0348368725,-3.402823e+38
44,7,438550.8507616607,3261443.0348368725,-3.402823e+38
44,8,438638.1619253567,3261443.0348368725,-3.402823e+38
44,9,438725.4730890527,3261443.0348368725,-3.402823e+38
44,10,438812.7842527487,3261443.0348368725,23.18331
44,11,438900.0954164447,3261443.0348368725,15.182232
44,12,438987.4065801407,3261443.0348368725,18.991137
44,13,439074.7177438367,3261443.0348368725,16.913532
44,14,439162.0289075327,3261443.0348368725,18.037392
44,15,439249.3400712287,3261443.0348368725,15.281004
44,16,439336.6512349247,3261443.0348368725,-3.402823e+38
44,17,439423.9623986207,3261443.0348368725,-3.402823e+38
44,18,439511.27356231667,3261443.0348368725,-3.402823e+38
44,19,439598.58472601266,3261443.0348368725,-3.402823e+38
44,20,439685.89588970866,3261443.0348368725,-3.402823e+38
44,21,439773.20705340465,3261443.0348368725,-3.402823e+38
44,22,439860.51821710065,3261443.0348368725,-3.402823e+38
44,23,439947.82938079664,3261443.0348368725,-3.402823e+38
44,24,440035.14054449263,3261443.0348368725,-3.402823e+38
44,25,440122.45170818863,3261443.0348368725,-3.402823e+38
44,26,440209.7628718846,3261443.0348368725,-3.402823e+38
44,27,440297.0740355806,3261443.0348368725,-3.402823e+38
44,28,440384.3851992766,3261443.0348368725,-3.402823e+38
44,29,440471.6963629726,3261443.0348368725,-3.402823e+38
44,30,440559.0075266686,3261443.0348368725,-3.402823e+38
44,31,440646.3186903646,3261443.0348368725,-3.402823e+38
44,32,440733.6298540606,3261443.0348368725,-3.402823e+38
44,33,440820.9410177566,3261443.0348368725,-3.402823e+38
44,34,440908.2521814526,3261443.0348368725,-3.402823e+38
44,35,440995.5633451486,3261443.0348368725,166.49673
44,36,441082.8745088446,3261443.0348368725,143.49675
44,37,441170.18567254057,3261443.0348368725,77.345345
44,38,441257.49683623656,3261443.0348368725,77.37517
44,39,441344.80799993256,3261443.0348368725,79.04351
44,40,441432.11916362855,3261443.0348368725,78.86766
44,41,441519.43032732455,3261443.0348368725,77.030785
44,42,441606.74149102054,3261443.0348368725,71.756
44,43,441694.05265471654,3261443.0348368725,59.56197
44,44,441781.36381841253,3261443.0348368725,65.046165
44,45,441868.6749821085,3261443.0348368725,69.08402
44,46,441955.9861458045,3261443.0348368725,65.430725
44,47,442043.2973095005,3261443.0348368725,63.105392
44,48,442130.6084731965,3261443.0348368725,44.115257
44,49,442217.9196368925,3261443.0348368725,-3.402823e+38
44,50,442305.2308005885,3261443.0348368725,-3.402823e+38
44,51,442392.5419642845,3261443.0348368725,-3.402823e+38
44,52,442479.8531279805,3261443.0348368725,-3.402823e+38
44,53,442567.1642916765,3261443.0348368725,-3.402823e+38
44,54,442654.4754553725,3261443.0348368725,-3.402823e+38
44,55,442741.7866190685,3261443.0348368725,-3.402823e+38
44,56,442829.09778276447,3261443.0348368725,13.671
44,57,442916.40894646046,3261443.0348368725,33.399292
44,58,443003.72011015646,3261443.0348368725,41.114426
44,59,443091.03127385245,3261443.0348368725,29.466572
44,60,443178.34243754845,3261443.0348368725,18.985922
44,61,443265.65360124444,3261443.0348368725,27.143652
44,62,443352.96476494044,3261443.0348368725,28.450993
44,63,443440.27592863643,3261443.0348368725,29.553394
44,64,443527.5870923324,3261443.0348368725,27.952768
44,65,443614.8982560284,3261443.0348368725,30.554348
44,66,443702.2094197244,3261443.0348368725,26.085686
44,67,443789.5205834204,3261443.0348368725,28.860611
44,68,443876.8317471164,3261443.0348368725,36.94031
44,69,443964.1429108124,3261443.0348368725,42.498764
44,70,444051.4540745084,3261443.0348368725,-3.402823e+38
45,1,438026.98377948476,3261355.723673177,-3.402823e+38
45,2,438114.29494318075,3261355.723673177,-3.402823e+38
45,3,438201.60610687674,3261355.723673177,-3.402823e+38
45,4,438288.91727057274,3261355.723673177,-3.402823e+38
45,5,438376.22843426873,3261355.723673177,35.521675
45,6,438463.53959796473,3261355.723673177,10.143906
45,7,438550.8507616607,3261355.723673177,10.15403
45,8,438638.1619253567,3261355.723673177,10.869247
45,9,438725.4730890527,3261355.723673177,10.65374
45,10,438812.7842527487,3261355.723673177,10.7484455
45,11,438900.0954164447,3261355.723673177,8.799339
45,12,438987.4065801407,3261355.723673177,6.4509773
45,13,439074.7177438367,3261355.723673177,6.5543694
45,14,439162.0289075327,3261355.723673177,16.311234
